42,1,Knuckles (Strip Wax),1,,U,Regular Strip Wax,1,1,0,4,0,0,6,1,24-06-2020 16:25,24-06-2020 16:25
43,1,Hand (Strip Wax),1,,U,Regular Strip Wax,1,1,0,8,0,0,6,1,24-06-2020 16:25,24-06-2020 16:25
44,1,Back of The Neck (Strip Wax),1,,U,Female Regular Strip Wax,1,1,0,10,0,0,8,1,24-06-2020 16:25,24-06-2020 16:25
45,1,Full Arms (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,12.5,0,0,20,1,24-06-2020 16:25,24-06-2020 16:25
46,1,Half Arms (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,8,0,0,10,1,24-06-2020 16:25,24-06-2020 16:25
47,1,3/4 Arms (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,10,0,0,15,1,24-06-2020 16:25,24-06-2020 16:25
48,1,Chest Wax (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,15,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
49,1,Under Arms or Bikini Line (Thigh not included) (Strip Wax),1,,F,Female Regular Strip Wax,1,1,0,5,0,0,8,1,24-06-2020 16:25,24-06-2020 16:25
50,1,Full Legs (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,16,0,0,25,1,24-06-2020 16:25,24-06-2020 16:25
51,1,Top Half Legs (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,14.5,0,0,22,1,24-06-2020 16:25,24-06-2020 16:25
52,1,Bottom Half Legs (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,12.5,0,0,15,1,24-06-2020 16:25,24-06-2020 16:25
53,1,3/4 Legs (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,15,0,0,20,1,24-06-2020 16:25,24-06-2020 16:25
54,1,Deep Bikini Line (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,10,0,0,15,1,24-06-2020 16:25,24-06-2020 16:25
55,1,Brazilian (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,15,0,0,20,1,24-06-2020 16:25,24-06-2020 16:25
56,1,Hollywood (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,22,0,0,25,1,24-06-2020 16:25,24-06-2020 16:25
57,1,Buttocks (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,12,0,0,15,1,24-06-2020 16:25,24-06-2020 16:25
58,1,Perianal Only (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,5,0,0,8,1,24-06-2020 16:25,24-06-2020 16:25
59,1,Full Stomach OR Full Back (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,18,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
60,1,Half Stomach OR Half Back (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,12,0,0,20,1,24-06-2020 16:25,24-06-2020 16:25
61,1,Full Stomach AND Full Back (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,33,0,0,45,1,24-06-2020 16:25,24-06-2020 16:25
62,1,"Full Waxing (Not Breakable) (Includes F/Arms, F/Legs, U/Arms, B/Line) (Strip Wax)",1,,F,Female Regular Strip Wax,1,0,0,40,0,0,35,1,24-06-2020 16:25,24-06-2020 16:25
63,1,"Full Body Waxing (Not Breakable) (F/Arms, F/Legs, U/Arms, B/Line, F/Stomach & F/Back) (Strip Wax)",1,,F,Female Regular Strip Wax,1,0,0,65,0,0,65,1,24-06-2020 16:25,24-06-2020 16:25
64,1,Full Back (Strip Wax),1,,M,Male Regular Strip Wax,1,0,0,22,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
65,1,1/4 Back (Strip Wax),1,,M,Male Regular Strip Wax,1,0,0,25,0,0,15,1,24-06-2020 16:25,24-06-2020 16:25
66,1,Chest Wax (Strip Wax),1,,M,Male Regular Strip Wax,1,0,0,22,0,0,25,1,24-06-2020 16:25,24-06-2020 16:25
67,1,Stomach (Strip Wax),1,,M,Male Regular Strip Wax,1,0,0,17,0,0,15,1,24-06-2020 16:25,24-06-2020 16:25
